com.samsung.health.skin_temperature,6307003,4
create_sh_ver,stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,modify_sh_ver,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,33.940018,1152.1892,33.80164,2026-01-24 04:34:00.000,67ec51cc-a93e-4322-8d5e-e2892353765c.binning_data.json,322,31301,,33.011616,2026-01-24 10:36:35.349,2026-01-24 10:36:35.349,,34.471054,34.651466,32.451973,,33.940018,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-24 10:12:00.000,67ec51cc-a93e-4322-8d5e-e2892353765c,
,29.903992,894.26953,33.81994,2026-01-24 18:58:00.000,fae87f7d-dc16-40a0-aef7-e95db600a8cf.binning_data.json,40,31301,,32.95565,2026-01-24 20:25:26.358,2026-01-24 20:25:26.358,,34.489094,30.163803,29.671913,,29.903992,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-24 20:02:00.000,fae87f7d-dc16-40a0-aef7-e95db600a8cf,
,34.230606,1172.0604,33.687347,2026-01-25 03:08:00.000,cd7be294-5a2b-4ea0-a1e5-233e1836cce2.binning_data.json,368,31301,,32.621605,2026-01-25 09:59:59.142,2026-01-25 09:59:59.142,,34.39607,35.135384,32.66401,,34.230606,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-25 09:34:00.000,cd7be294-5a2b-4ea0-a1e5-233e1836cce2,
,34.843567,1214.2863,33.681984,2026-01-26 03:23:00.000,fb220b1e-5dfa-4f61-9415-fa0c998ce89b.binning_data.json,226,31301,,32.50759,2026-01-26 07:58:01.476,2026-01-26 07:58:01.476,,34.414696,35.67702,33.7884,,34.843567,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-26 07:31:00.000,fb220b1e-5dfa-4f61-9415-fa0c998ce89b,
,33.957176,1153.4116,33.792423,2026-01-26 08:10:00.000,704996ac-d9b9-4e45-8f7a-f57cf252b3e4.binning_data.json,134,31301,,32.649902,2026-01-26 10:46:28.468,2026-01-26 10:46:28.468,,34.49477,34.674583,32.325294,,33.957176,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-26 10:38:00.000,704996ac-d9b9-4e45-8f7a-f57cf252b3e4,
,33.717926,1137.0452,33.887142,2026-01-27 04:39:00.000,648b6e5f-de0a-41da-a235-90dddf425064.binning_data.json,345,31301,,32.674423,2026-01-27 11:09:49.006,2026-01-27 11:09:49.006,,34.54985,34.553604,32.475323,,33.717926,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-27 10:45:00.000,648b6e5f-de0a-41da-a235-90dddf425064,
,33.703373,1136.028,33.894165,2026-01-28 05:49:00.000,5dd2d0ec-3a65-4b28-863a-d210caf6bf50.binning_data.json,239,31301,,32.47991,2026-01-28 10:25:49.609,2026-01-28 10:25:49.609,,34.668613,34.336544,32.74879,,33.703373,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-28 10:02:00.000,5dd2d0ec-3a65-4b28-863a-d210caf6bf50,
,33.61521,1130.3849,33.96993,2026-01-29 04:33:00.000,4d18c6bf-e39c-4c30-95e4-2172c6a2c217.binning_data.json,414,31301,,32.590347,2026-01-29 11:44:55.047,2026-01-29 11:44:55.047,,34.674652,34.74794,32.147625,,33.61521,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-29 11:44:00.000,4d18c6bf-e39c-4c30-95e4-2172c6a2c217,
,33.910892,1150.2218,33.986797,2026-01-30 01:47:00.000,51984308-7498-454d-800d-1297161089d1.binning_data.json,452,31301,,32.572144,2026-01-30 10:10:38.998,2026-01-30 10:10:38.998,,34.846996,35.268536,32.82624,,33.910892,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-30 09:44:00.000,51984308-7498-454d-800d-1297161089d1,
,33.823883,1144.1753,33.8893,2026-01-31 05:54:00.000,f21e5c2f-0290-4051-8eb9-d69851b10ee1.binning_data.json,50,31301,,32.519894,2026-01-31 07:20:38.027,2026-01-31 07:20:38.027,,34.766865,34.369205,33.127045,,33.823883,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-31 06:57:00.000,f21e5c2f-0290-4051-8eb9-d69851b10ee1,
,34.04382,1159.1661,33.88804,2026-01-31 07:14:00.000,45fe8870-001b-4e67-a4b4-025d86a22cac.binning_data.json,154,31301,,32.595787,2026-01-31 10:23:04.091,2026-01-31 10:23:04.091,,34.71716,35.016506,33.007236,,34.04382,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-31 10:02:00.000,45fe8870-001b-4e67-a4b4-025d86a22cac,
,33.836227,1144.9854,33.95799,2026-02-01 03:59:00.000,1d4b3d2f-ab4a-49b9-ad9d-6634e2a592f6.binning_data.json,56,31301,,32.739132,2026-02-01 05:45:29.946,2026-02-01 05:45:29.946,,34.82368,34.31879,33.04587,,33.836227,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-01 05:15:00.000,1d4b3d2f-ab4a-49b9-ad9d-6634e2a592f6,
,34.395035,1183.0841,33.95519,2026-02-01 05:45:00.000,7da90590-5c95-41bd-bc3f-77ef6de9c6b2.binning_data.json,250,31301,,32.777473,2026-02-01 10:32:28.595,2026-02-01 10:32:28.595,,34.762787,35.02264,33.863808,,34.395035,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-01 10:10:00.000,7da90590-5c95-41bd-bc3f-77ef6de9c6b2,
,34.28279,1175.6772,33.9589,2026-02-02 02:56:00.000,48358703-39b4-44e7-9b6f-bfbec476adc9.binning_data.json,480,31301,,32.918022,2026-02-02 11:12:06.658,2026-02-02 11:12:06.658,,34.748695,35.420204,33.130215,,34.28279,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-02 11:12:00.000,48358703-39b4-44e7-9b6f-bfbec476adc9,
,33.587914,1128.1987,33.94077,2026-02-03 05:42:00.000,4e10f46b-f372-489a-854c-7e1c7e87bb98.binning_data.json,198,31301,,32.908672,2026-02-03 09:33:02.531,2026-02-03 09:33:02.531,,34.759285,34.00586,33.15202,,33.587914,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-03 09:19:00.000,4e10f46b-f372-489a-854c-7e1c7e87bb98,
,34.760567,1208.7148,33.943832,2026-02-04 01:30:00.000,f502a03e-c849-4e22-bfff-785392c7359c.binning_data.json,368,31301,,33.005344,2026-02-04 08:19:26.061,2026-02-04 08:19:26.061,,34.72574,35.802017,33.643272,,34.760567,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-04 07:54:00.000,f502a03e-c849-4e22-bfff-785392c7359c,
,33.73871,1138.4037,34.091656,2026-02-05 03:57:00.000,76b318aa-fc48-4f04-b1cf-490b6609824a.binning_data.json,285,31301,,33.13313,2026-02-05 09:25:50.247,2026-02-05 09:25:50.247,,34.880547,34.54665,33.210857,,33.73871,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-05 08:58:00.000,76b318aa-fc48-4f04-b1cf-490b6609824a,
,33.924736,1151.0557,34.13381,2026-02-06 01:33:00.000,0ceac143-b36f-4761-8e01-acaf8e132063.binning_data.json,199,31301,,33.188076,2026-02-06 05:11:26.660,2026-02-06 05:11:26.660,,34.851795,34.780617,33.107788,,33.924736,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-06 05:06:00.000,0ceac143-b36f-4761-8e01-acaf8e132063,
,34.4505,1188.0874,34.11711,2026-02-06 05:16:00.000,5c67ef9f-bc45-4274-9384-7f71f34e73ae.binning_data.json,260,31301,,33.17804,2026-02-06 09:52:01.140,2026-02-06 09:52:01.140,,34.842896,38.82834,33.404213,,34.4505,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-02-06 09:39:00.000,5c67ef9f-bc45-4274-9384-7f71f34e73ae,
