com.samsung.shealth.hsp.references,6307003,1
hsp_id,shealth_id,update_time,create_time,shealth_data_type,deviceuuid,pkg_name,datauuid
a1e616f4-4552-4181-843a-5a131d01b516,a50c914f-29cb-467c-afde-8152807e9167,2025-11-24 07:34:38.125,2025-11-24 07:34:38.125,10004,R5wtjjS0Fd,com.sec.android.app.shealth,674bc65e-825b-4fef-833f-c16cf6bc5017,
2c658603-cd40-4b47-ab6a-7d18a842b965,52b2fe02-a238-439b-a291-56c60a24f9d7,2025-11-24 07:34:38.137,2025-11-24 07:34:38.137,10004,R5wtjjS0Fd,com.sec.android.app.shealth,1d886214-d425-447a-b243-a565745a743e,
1c74f90b-cb00-4b86-9446-18a15d823616,dee78972-4f71-4c76-bcec-edecb85ee5fa,2025-11-24 07:34:42.021,2025-11-24 07:34:42.021,10002,R5wtjjS0Fd,com.sec.android.app.shealth,44c7d0bd-6bb9-4da3-9ebb-fb14248930d3,
1988a4f9-4d16-4bf9-8a16-bc638094b73d,b3088d43-7816-4a07-82ce-1f37ff75c86a,2025-11-24 07:34:42.056,2025-11-24 07:34:42.056,10007,R5wtjjS0Fd,com.sec.android.app.shealth,02afddbe-3b7b-419e-8b05-f9bbcfa41739,
e9a4aaba-bf8e-428f-9a76-e660f8cc1327,d281dc4b-eaf8-4050-9b65-8c644a997e01,2025-11-24 10:06:46.710,2025-11-24 10:06:46.710,10000,R5wtjjS0Fd,com.sec.android.app.shealth,75f84032-869c-4d34-92ab-fde78c979535,
c2d2d3d1-d6ed-402f-b6ee-24cc9f224922,ab1bac79-36e9-48e4-be3f-f12dcb02f001,2025-11-24 10:06:46.775,2025-11-24 10:06:46.775,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b7830fc5-fefa-4e9b-a839-67420741a0db,
a7a52f7c-0796-4498-8545-1095d9f84403,d27529a8-ab77-48f1-97ea-3290d6671f54,2025-11-24 10:06:46.780,2025-11-24 10:06:46.780,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8de18224-c811-4492-ba25-0de1f40e08ae,
11cf288e-6f7b-45e1-bc39-552ebdee7ca4,633b7405-7c43-454a-8d56-1483e126f48d,2025-11-24 10:06:46.800,2025-11-24 10:06:46.800,10004,R5wtjjS0Fd,com.sec.android.app.shealth,6439a91b-016a-440f-a60e-eb151524e7cc,
f751fc8c-04d5-492b-87ff-71e8d5c93933,da34c320-20de-4fb9-b665-401a5dd953b2,2025-11-24 10:17:17.864,2025-11-24 10:17:17.864,10002,R5wtjjS0Fd,com.sec.android.app.shealth,a5ccd889-8ea4-4134-b7e0-b95d9fa8252f,
5b9b78ff-8ff3-4d76-8d4a-d327006febf2,f3beff23-0663-4193-bc4d-d733b30b59cc,2025-11-24 10:17:17.877,2025-11-24 10:17:17.877,10007,R5wtjjS0Fd,com.sec.android.app.shealth,6a8c0703-5368-4982-bbd4-04d72360e9d8,
e6d80e23-3c4c-4224-a665-4be9f205ce49,6085e5d4-c23a-4ff9-9149-2fdbaede3c49,2025-11-24 11:13:44.712,2025-11-24 11:13:44.712,10004,R5wtjjS0Fd,com.sec.android.app.shealth,00a325e6-617a-433a-8fe0-bf66c5da1803,
566fe460-2280-45a7-81bc-33bc301d8d03,c0c0a367-4110-447c-8f7f-29b0c55fce72,2025-11-24 12:04:33.816,2025-11-24 12:04:33.816,10004,R5wtjjS0Fd,com.sec.android.app.shealth,09c4846f-80f5-4523-af48-cfab8d2f9c88,
3fbfadd4-6686-4f24-acef-999c0c3646d6,ed27dc33-bf78-46e5-ba17-04d7f9c231ef,2025-11-24 13:41:58.171,2025-11-24 13:41:58.171,10004,R5wtjjS0Fd,com.sec.android.app.shealth,9f33f222-097d-4f7d-997e-03bab7d4befb,
36afc802-0453-4f44-80c9-860098f0ea8c,08ae7fd5-a077-4550-b024-d041baea1df3,2025-11-24 13:41:58.179,2025-11-24 13:41:58.179,10004,R5wtjjS0Fd,com.sec.android.app.shealth,472c1581-fc6a-43fe-bc3c-5771c094e639,
ba975611-b080-4eb9-b667-a35a04bd6648,264a91ee-5bfa-4a67-8ac3-f7159ddb29ab,2025-11-24 15:37:16.740,2025-11-24 15:37:16.740,10001,R5wtjjS0Fd,com.sec.android.app.shealth,9e081a14-92c5-4a1e-9a34-7529e9fd5338,
c135feb6-7518-44fa-9b89-9b906694986f,2ffbd769-0ff0-49ee-b19d-07689f3028e2,2025-11-24 15:37:19.096,2025-11-24 15:37:19.096,10004,R5wtjjS0Fd,com.sec.android.app.shealth,ac2ed46f-a5bc-4281-9144-9f1d61c94473,
c62f04c7-1571-4df8-bfc0-daeadeb1b5ab,69027d83-34c0-4514-8834-d8c16d0c0f0b,2025-11-24 15:37:19.104,2025-11-24 15:37:19.104,10004,R5wtjjS0Fd,com.sec.android.app.shealth,3adc9603-e92f-40dd-be67-81516a781d39,
5cf7fc4a-68a1-48c7-afe2-fce6dfd054e0,887bd12b-e660-4389-b314-36245790120c,2025-11-24 15:37:52.018,2025-11-24 15:37:52.018,10001,R5wtjjS0Fd,com.sec.android.app.shealth,77847de2-9551-4efc-99fc-ba547fc44019,
0a7c30e2-3dbe-4171-833f-b603b02a8108,a95069a5-25d9-4024-b4a9-724abd90f585,2025-11-24 17:06:32.862,2025-11-24 17:06:32.862,10004,R5wtjjS0Fd,com.sec.android.app.shealth,44290e8d-4fc1-454b-bf13-a5d895319364,
50733325-08d8-42d5-8f1b-24a4b8643666,06748e41-2562-4718-b291-0b2b873ee8c7,2025-11-24 17:06:32.868,2025-11-24 17:06:32.868,10004,R5wtjjS0Fd,com.sec.android.app.shealth,4886467c-8c31-4b43-81f7-8125b2d38f6e,
4fc7af52-b8bd-4db3-b4fa-c4a6b402d96b,04af2bb9-902c-41aa-ae4b-3afd6e71871b,2025-11-24 18:04:42.452,2025-11-24 18:04:42.452,10004,R5wtjjS0Fd,com.sec.android.app.shealth,1375220c-4a4b-4a53-8473-77dbbd0f9b2f,
17da222b-e455-472c-8d55-4c896a1f9780,8ed1683f-c3e8-4a2d-9c6d-c4d7f26719dd,2025-11-24 19:50:32.816,2025-11-24 19:50:32.816,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b5c6514f-531c-45c7-a68c-c7be0e5f47db,
67c86ee9-fc5c-4f0b-8079-08548b3d7d9e,9905f3aa-ff30-46cf-821f-a8b20f12c5d4,2025-11-24 20:11:24.734,2025-11-24 20:11:24.734,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b5daa7d8-d7a1-4732-83eb-c2f4179b94bf,
d4181e25-fec9-45d5-99ef-473498ec8b98,16be3fc0-fce6-41a7-bd7d-5896c8430429,2025-11-24 20:43:16.809,2025-11-24 20:43:16.809,10001,R5wtjjS0Fd,com.sec.android.app.shealth,c199ac32-0d11-46e6-847f-3871e6386221,
46e51711-ada9-4675-a74e-5e297bba57c6,01c145ba-b4fd-430e-bb4d-a41f3f6a0c27,2025-11-24 21:13:56.492,2025-11-24 21:13:56.492,10004,R5wtjjS0Fd,com.sec.android.app.shealth,a88656ed-29e3-4c23-b88a-c008d45ba858,
b19e0d74-5889-4a37-bf0c-6edba0d1a8f8,ee691cbb-ed27-4da6-b42f-5b2bc68b5f6c,2025-11-24 22:14:56.477,2025-11-24 22:14:56.477,10004,R5wtjjS0Fd,com.sec.android.app.shealth,3df77897-2678-4e8b-acc0-49f5135c7ecd,
364d3c7c-6c6f-4afd-bd87-0061a500c8ba,301501ed-293b-4770-b4f1-7f64e428ad40,2025-11-24 23:12:17.215,2025-11-24 23:12:17.215,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8c2424e6-89c7-4322-91a4-c52ee0f17c7e,
3dbbe725-7e4a-495f-8282-58c2919b44fb,a0da3f33-1ca5-40f8-a905-fda847738b99,2025-11-25 00:11:51.487,2025-11-25 00:11:51.487,10004,R5wtjjS0Fd,com.sec.android.app.shealth,e030b6fe-b40a-48b6-984b-e05d95595a58,
95f0fab0-d4b8-4cdf-a931-aee387e2f738,9446373b-b54b-41a2-9406-c3fd917edb82,2025-11-25 02:05:34.686,2025-11-25 02:05:34.686,10004,R5wtjjS0Fd,com.sec.android.app.shealth,801a5b40-ecd6-4a65-b2bd-ee2ee8223683,
f5eae799-d4d5-48e2-bf3f-ff06c3d6f29d,6de1ea43-93a3-4f3f-8147-b7b8bfc12669,2025-11-25 10:25:40.570,2025-11-25 10:25:40.570,10000,R5wtjjS0Fd,com.sec.android.app.shealth,4c424267-ec64-4088-8dfa-8144fd0bf84e,
cdbc6fd8-5e0a-460b-be28-39216ae4382a,80bdaacf-dfdc-4c22-a96f-e4c27630d7f5,2025-11-25 10:25:40.628,2025-11-25 10:25:40.628,10004,R5wtjjS0Fd,com.sec.android.app.shealth,65d76525-83d6-49a8-a01b-71b2f4425aa4,
600148db-5bf1-4007-9b34-9c0d8656502e,13e7f175-2997-4c9b-85ce-a0f063924c71,2025-11-25 10:25:40.633,2025-11-25 10:25:40.633,10004,R5wtjjS0Fd,com.sec.android.app.shealth,5a9d35cf-62a3-4e29-bf01-ff58acf6731f,
32c0b2a7-0703-48db-b5dc-6d8a77b0427c,acab3d56-ce3c-43ca-802f-2817c0793b44,2025-11-25 10:25:40.643,2025-11-25 10:25:40.643,10004,R5wtjjS0Fd,com.sec.android.app.shealth,fc5623bd-a00e-4709-a0cc-f0ed12d7d54a,
2e59ee9c-34a5-4f7b-a6f9-680cb512d20a,7f60ad49-54c3-4618-ac6e-616086d4e53f,2025-11-25 10:25:40.647,2025-11-25 10:25:40.647,10004,R5wtjjS0Fd,com.sec.android.app.shealth,6d005eb9-53fd-4683-a275-9d2203ab8106,
2fe1c71e-f604-45aa-b329-4eca5608711b,e350dc69-d17b-48cd-b60c-e26455c95807,2025-11-25 10:25:40.652,2025-11-25 10:25:40.652,10004,R5wtjjS0Fd,com.sec.android.app.shealth,e751b831-3c43-4b5b-af5b-50f852a3f785,
2af65439-0af6-4cf7-a5ca-e62297585ca3,382d0711-41f7-4bc5-9859-1bde097e55e8,2025-11-25 10:25:40.658,2025-11-25 10:25:40.658,10004,R5wtjjS0Fd,com.sec.android.app.shealth,de00f0dc-77b4-432c-87dd-a561d0bc827b,
8fbd285d-1ed6-47cd-a3d7-e463a08cbfe1,030f4ea3-a399-4deb-8037-ca1d0bd4ce88,2025-11-25 10:25:40.664,2025-11-25 10:25:40.664,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b6c6a707-0df2-43d9-ac57-feb9f3ede2e6,
64c9c56d-525b-48e1-99ed-58d7a308d441,9551e263-b730-4561-a0c9-2c23ef958c87,2025-11-25 10:25:40.679,2025-11-25 10:25:40.679,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c071c2bf-5d9e-4766-8116-036ead8f0876,
f5320e9c-eb1a-4b30-8272-00b4e4439740,f8b379d3-dbec-49bc-ab38-e77ca13c7008,2025-11-25 10:25:40.683,2025-11-25 10:25:40.683,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b2844ef6-aa84-4fa6-b353-38019191a84f,
ad8743df-580c-4b39-aaf9-57304db55e95,78092206-ca67-4dcf-b533-1db54458c1e3,2025-11-25 10:25:40.687,2025-11-25 10:25:40.687,10004,R5wtjjS0Fd,com.sec.android.app.shealth,53d4147a-5b6b-4f6d-b504-129ae9b87ae3,
6650dd6b-e71f-48ac-bffd-8d0d03eefac5,819df647-1487-488c-9dae-2737f331e1bd,2025-11-25 10:26:26.043,2025-11-25 10:26:26.043,10007,R5wtjjS0Fd,com.sec.android.app.shealth,2f7ae6e7-47e2-4605-8ee1-9c2483fcc730,
3add3fa6-0326-42a5-80b9-767b0e2a01f7,496574f7-75dd-470f-8f62-1e9d8a50245f,2025-11-25 10:26:26.632,2025-11-25 10:26:26.632,10002,R5wtjjS0Fd,com.sec.android.app.shealth,91915eaf-800f-4543-beea-14d0972b4b76,
ed4c6806-600e-4598-9020-568e40f2833a,7faf9e2e-1971-4ffd-9d2d-386d7375883d,2025-11-25 11:17:55.274,2025-11-25 11:17:55.274,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c926102f-9bcc-4dee-a05b-0336cdeeada2,
0cd613b9-c8d5-40b3-8a7a-f80655568350,0e54e150-ab79-441e-b5c8-4b1160904bf5,2025-11-25 12:01:54.707,2025-11-25 12:01:54.707,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c7686032-44cb-463e-8303-32a8a78c5a32,
b60cb56b-9a7b-4c6a-a447-30c4513b2cde,5c092070-43a2-439c-9a5c-4edaa3287565,2025-11-25 13:08:34.166,2025-11-25 13:08:34.166,10004,R5wtjjS0Fd,com.sec.android.app.shealth,2b0bc627-d053-43fe-84ec-4dc656fa39f8,
e45fc13e-2b86-49f4-9b48-644d6c4e79df,9e9c1a43-c41c-40fe-8172-44461d64e522,2025-11-25 14:07:58.731,2025-11-25 14:07:58.731,10004,R5wtjjS0Fd,com.sec.android.app.shealth,b976514f-e9de-43d7-a9e7-57bc5afe1b6b,
0e3e9676-6c3c-41f1-a6b0-9d3fe91b00c9,360aa70c-911e-43e7-9174-270e7555bfba,2025-11-25 15:35:44.733,2025-11-25 15:35:44.733,10004,R5wtjjS0Fd,com.sec.android.app.shealth,5e920e49-1368-4181-a6bb-4cf3f2b129d2,
aa675f8e-a30e-438c-8c83-863f3f452023,5d98e221-0791-4124-90bf-43c17b0ce0a5,2025-11-26 08:42:32.564,2025-11-26 08:42:32.564,10000,R5wtjjS0Fd,com.sec.android.app.shealth,30d1f46f-29a3-4561-8fee-e6a61d05b6cb,
5d06c20f-0b2a-44d0-b0f5-28fd3bee3f77,852ac541-8cdf-404f-a045-c9302d0202b1,2025-11-26 08:42:33.495,2025-11-26 08:42:33.495,10004,R5wtjjS0Fd,com.sec.android.app.shealth,7e3a9016-a22c-465e-841b-67fa57b4bfec,
58553ca2-e5bd-4842-9090-dfe7403a4c47,2fa92d8e-3efa-470f-89e7-b3c726bacc6a,2025-11-26 08:42:33.543,2025-11-26 08:42:33.543,10004,R5wtjjS0Fd,com.sec.android.app.shealth,298ed780-6781-4cf9-b91b-bce1e8c3a321,
9cd10ce5-3e03-461d-823c-fc30f6eb403c,80b56111-fe39-4cce-b37c-8882ebac964c,2025-11-26 08:42:33.607,2025-11-26 08:42:33.607,10004,R5wtjjS0Fd,com.sec.android.app.shealth,3ac15bdd-4758-489c-9591-a06168f393a2,
41f23b2e-1103-4482-9796-ad19a6abd690,5f65018f-bf9a-40fa-9af5-c964b5bcc8e4,2025-11-26 08:42:33.707,2025-11-26 08:42:33.707,10004,R5wtjjS0Fd,com.sec.android.app.shealth,dc37c599-96c8-47d9-a542-6e6d01f27d00,
c84f9d31-43df-4ab9-9cdc-26e70810166d,73c58474-6a19-43d1-ad65-130fa2e840ef,2025-11-26 08:42:33.774,2025-11-26 08:42:33.774,10004,R5wtjjS0Fd,com.sec.android.app.shealth,1cda76aa-f93e-4512-a23d-3bd007836cdb,
dee774aa-2e11-4f6d-97ea-8de91e83de5f,b1a9cfbb-5538-4ac1-877b-9b7b4dd68dec,2025-11-26 08:42:33.837,2025-11-26 08:42:33.837,10004,R5wtjjS0Fd,com.sec.android.app.shealth,4553008a-85e5-4dbf-94a8-86a9ebccbd89,
fc929858-ad3b-42d6-9eb5-b1a54a71a5c6,493c24f9-cae8-49a0-82f4-c7ff84952045,2025-11-26 08:42:33.843,2025-11-26 08:42:33.843,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8ca0a01d-e390-40d0-8d66-0da2dce7b2e8,
35f76d15-30c2-4f4b-9de8-b0aa5cb8bd05,fc278f7e-8ac8-4d7e-97fb-ee5f4d06aae0,2025-11-26 08:42:33.849,2025-11-26 08:42:33.849,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c7dd508b-57ac-4234-a12b-ac8b20e37ebf,
be057720-4f28-4365-bfa5-6aad969f40ed,4c389480-6f1d-45fd-92cb-5ca63363bcac,2025-11-26 08:42:46.951,2025-11-26 08:42:46.951,10002,R5wtjjS0Fd,com.sec.android.app.shealth,c5ff7101-dc15-4385-94a6-0aace3fe27d3,
3cdd446e-7e46-4cb1-9e1b-5621f5921b29,9a507a6f-4870-4a7f-9b80-e45d21b893a1,2025-11-26 08:42:47.012,2025-11-26 08:42:47.012,10007,R5wtjjS0Fd,com.sec.android.app.shealth,a0e349b9-c7e9-42eb-ada2-37f333791616,
b42a8ce1-f912-49de-966d-8e5afad787c0,06c4c6ef-5fb2-40d9-b880-b775e7e13969,2025-11-26 09:04:01.138,2025-11-26 09:04:01.138,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8c7c747b-6a18-403a-b83e-87692af54162,
823ce443-6c76-48e9-a75c-b98a47006f66,b10c7767-8782-440a-a560-f00533109156,2025-11-26 11:12:33.731,2025-11-26 11:12:33.731,10004,R5wtjjS0Fd,com.sec.android.app.shealth,2141fbdd-b2e8-474f-ba91-b68181037379,
28c45e5b-cd45-47e0-91c1-ad649efe08cf,9d5001c1-54e5-406b-8b34-a84ae50fd333,2025-11-26 11:12:33.736,2025-11-26 11:12:33.736,10004,R5wtjjS0Fd,com.sec.android.app.shealth,78353ed9-5bae-4eeb-9b07-78cfc257502a,
6d693652-3b42-4101-b53d-eac99b351c11,78ebabd6-f314-46d3-948e-8d5544d97f2b,2025-11-26 12:28:17.725,2025-11-26 12:28:17.725,10004,R5wtjjS0Fd,com.sec.android.app.shealth,82b5414f-27bf-4aa9-b90f-97bd1e1748b1,
c4b656d3-6a1a-46a4-961e-743b40f34644,00a6281f-6de9-446e-8a02-1c2feb881bc0,2025-11-26 13:56:50.167,2025-11-26 13:56:50.167,10004,R5wtjjS0Fd,com.sec.android.app.shealth,fce2f01d-9a88-4266-ae78-7420d23772cb,
4bc59b3d-1533-4dd1-9d4f-56f69e99ad58,fe86fea0-723e-4498-a4c1-a7dbabfd2e95,2025-11-26 14:07:47.866,2025-11-26 14:07:47.866,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8ddfed9e-9d17-4818-9a61-13b1037185b2,
3cd3ef6b-ab7b-4359-b0e2-89c7d7a9e672,57589c93-cb83-43ea-990c-91fef98c8e92,2025-11-26 15:12:05.885,2025-11-26 15:12:05.885,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c3082f78-a5cf-418a-a0d4-73aab64d1e60,
d4908275-9bac-4832-b16f-fbd2b60f530f,1ecb611b-7ff0-48b0-bc30-790d1de99942,2025-11-26 16:26:12.740,2025-11-26 16:26:12.740,10004,R5wtjjS0Fd,com.sec.android.app.shealth,bdd8a747-31ba-43df-bce8-db79c3bdc2b5,
3d24a001-e350-44fe-94be-edb9ac1b8252,6d7f26e8-e9bc-4c0d-9c57-285b8a2819a0,2025-11-26 17:15:08.869,2025-11-26 17:15:08.869,10004,R5wtjjS0Fd,com.sec.android.app.shealth,ba7c5cdf-9897-4e21-8b57-ca2aab3cc110,
c323e5f7-3761-4eec-bf7b-2a3ea8093afa,ac71c243-b5a6-4014-9417-572741325c03,2025-11-26 18:16:07.049,2025-11-26 18:16:07.049,10004,R5wtjjS0Fd,com.sec.android.app.shealth,9c6c22e8-732b-49e7-9a3f-1918a736b9f6,
43ed65fa-cd0a-4a18-a302-fbb9a4407395,39b3d75d-0ad5-4d11-904f-b3d15afdd920,2025-11-26 19:23:48.925,2025-11-26 19:23:48.925,10004,R5wtjjS0Fd,com.sec.android.app.shealth,a2eda53a-ac76-45b0-8918-1098c764932b,
78e4987c-d789-4705-8283-f280f4f4439b,fa44e2c3-79e3-4e2b-8f16-f69ae5c70b4b,2025-11-26 20:02:18.531,2025-11-26 20:02:18.531,10004,R5wtjjS0Fd,com.sec.android.app.shealth,8f02cfe0-e9f8-4c62-9cb3-241c5fc94454,
0b4933d8-6542-4679-8748-cf9dda342bd2,bc7adfb0-6926-4686-bd84-ee5f4240e823,2025-11-26 21:25:52.334,2025-11-26 21:25:52.334,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c1997710-5e9c-4ad7-95ec-e99b70139ebe,
f1c52d52-5610-4ca8-94b9-04405796b9d5,38ad2530-4705-44a1-aeaa-76327af4f6a6,2025-11-26 22:11:29.960,2025-11-26 22:11:29.960,10004,R5wtjjS0Fd,com.sec.android.app.shealth,88a77cbb-aa7c-43ae-be3d-b623a842c749,
bb6bf9e6-cfdb-499f-bb61-bf70e356907d,806d773b-cd6e-4086-a23a-597ddc4387ea,2025-11-26 23:52:42.088,2025-11-26 23:52:42.088,10004,R5wtjjS0Fd,com.sec.android.app.shealth,ff8b12c7-e4c0-4c1a-9c57-4cf2bea57c5b,
b0d3fe56-5e2a-4499-ba3d-daf6397321e1,0d9c992f-05d2-43b3-bb92-b62de458d8bf,2025-11-27 00:11:07.406,2025-11-27 00:11:07.406,10004,R5wtjjS0Fd,com.sec.android.app.shealth,5119f62b-7f08-467a-a229-8746086500b7,
c12181d5-c87a-40f8-8fae-a5b5ac7f52f8,bdee3f12-328f-4864-9c9d-d88baee28f7d,2025-11-27 01:32:47.497,2025-11-27 01:32:47.497,10004,R5wtjjS0Fd,com.sec.android.app.shealth,007066ae-72c7-4b24-b2d7-9a905f3bda0f,
353f869e-0c0c-4a49-ac1e-4a428d7e3a06,eaafcc49-6369-4f20-8066-e89091bd8309,2025-11-27 08:58:07.497,2025-11-27 08:58:07.497,10000,R5wtjjS0Fd,com.sec.android.app.shealth,234fd87b-de02-4018-8300-cc55b9ba32ff,
9e908801-b01a-4163-9fad-f56699f7a413,28b7a793-04d8-4104-9a84-d850deccbf39,2025-11-27 08:58:07.774,2025-11-27 08:58:07.774,10004,R5wtjjS0Fd,com.sec.android.app.shealth,45c63714-42e9-4ce9-87ea-068efa86e8ec,
9386a602-fb16-4759-b1b5-d9aa3b652415,655de14e-11fd-4d82-a5ad-73c4cd5711fb,2025-11-27 08:58:07.784,2025-11-27 08:58:07.784,10004,R5wtjjS0Fd,com.sec.android.app.shealth,bc1b29df-9230-4f48-8853-462931cf55e8,
74eff5ce-6fdb-4a5e-b376-2d6d786b327c,1f1b34e9-4062-45c7-979b-93ad6be8ddda,2025-11-27 08:58:07.808,2025-11-27 08:58:07.808,10004,R5wtjjS0Fd,com.sec.android.app.shealth,dc110ec4-fa3d-4783-8677-55cc9f597275,
92ec03cb-fe6e-45f9-b380-1ae6c3aed380,29efccde-5f15-47a0-bd6b-4bec47cadf5a,2025-11-27 08:58:07.813,2025-11-27 08:58:07.813,10004,R5wtjjS0Fd,com.sec.android.app.shealth,88670ff8-a5e5-4bba-91f1-ba36cd40b349,
5abdb605-1a75-45b6-be4f-48c632050c42,07690f79-305e-4f9f-8b47-dab9964b9bb8,2025-11-27 08:58:07.825,2025-11-27 08:58:07.825,10004,R5wtjjS0Fd,com.sec.android.app.shealth,c8446538-f6b3-4c2b-b054-6643c316d678,
80a90650-6160-4a51-b530-96b43edbcdd1,1914a3a4-6ecd-4e99-9236-c9b96899a5c2,2025-11-27 08:58:07.832,2025-11-27 08:58:07.832,10004,R5wtjjS0Fd,com.sec.android.app.shealth,2e358915-8ef2-47ef-b263-85d1fd3ae35e,
dec40555-48e0-4e89-bab8-6d80e15d360c,ae5aa0fd-43e4-4f57-822c-5de957080795,2025-11-27 08:58:07.838,2025-11-27 08:58:07.838,10004,R5wtjjS0Fd,com.sec.android.app.shealth,bb42d154-8c87-47ab-9fe1-2a0398add305,
185eee41-c66b-4420-9a19-45683b5a0b27,c264b7c0-f051-43b7-a6fd-bc17fefe8222,2025-11-27 08:58:10.876,2025-11-27 08:58:10.876,10007,R5wtjjS0Fd,com.sec.android.app.shealth,6feb3662-fe62-4ce1-bd40-b5263f709fc3,
4a1a9875-c229-411c-bd9f-04e0b55d6756,98da3e3b-34dc-499c-b45d-7e3a1af4ddc5,2025-11-27 08:58:11.199,2025-11-27 08:58:11.199,10002,R5wtjjS0Fd,com.sec.android.app.shealth,10699525-daf9-4440-9e72-8e7a0154a80f,
afb65c1d-589f-4d28-bffe-e505cb5629cf,bce1d159-eb3e-4cdd-b9e7-9bab2c919492,2025-11-27 11:28:47.931,2025-11-27 11:28:47.931,10002,R5wtjjS0Fd,com.sec.android.app.shealth,9b513115-88a3-4671-8c00-0d843ca84e03,
3c440e0d-c1c1-4b6d-b2c3-b5d91d91ae9b,2896c38b-c82d-4467-aec8-f80d31bde728,2025-11-27 11:28:48.156,2025-11-27 11:28:48.156,10007,R5wtjjS0Fd,com.sec.android.app.shealth,2bb6f546-2d92-4f47-9073-1e9619487d35,
192dab0c-a60a-4ac0-8fde-d716ea6506d8,0af421c2-ab4f-41dc-98f1-24f5afda907a,2025-11-27 11:28:48.421,2025-11-27 11:28:48.421,10004,R5wtjjS0Fd,com.sec.android.app.shealth,dfc37704-150b-42a2-ab6f-aa9d114a1ad5,
79a556d2-ce95-4fa4-9010-3650f006c2b4,9bac39cf-972a-4cb5-8a95-15f757edae75,2025-11-27 11:28:48.443,2025-11-27 11:28:48.443,10004,R5wtjjS0Fd,com.sec.android.app.shealth,dc2ecf0c-faa3-4bc0-a705-be9631b936b0,
3d96e136-3fa7-4537-bd69-8802f919f230,6dab6c8f-92e4-4add-80e5-692c5fb7fcb9,2025-11-27 11:28:48.452,2025-11-27 11:28:48.452,10004,R5wtjjS0Fd,com.sec.android.app.shealth,752273bf-6d5d-4949-a9d5-42cd591e8c6b,
60a5b00f-99ba-4a4b-a75e-1d295a4719b5,0f7d42ab-17b8-47c1-b0a8-8ed379e02b28,2025-11-27 12:09:20.488,2025-11-27 12:09:20.488,10004,R5wtjjS0Fd,com.sec.android.app.shealth,a048e695-5938-41fe-bb1d-e4ddc7d5de09,
65c1927a-2098-4fef-a790-6b45dad296f0,fae0b4d3-6f62-462e-b304-025b37ecf2a6,2025-11-27 13:09:30.979,2025-11-27 13:09:30.979,10004,R5wtjjS0Fd,com.sec.android.app.shealth,14f16f64-f87f-4e84-bb25-affee4ca2a61,
39e32c1a-022b-40c2-9620-dbf894b6fd3a,bee77f8c-0945-4e28-bf72-7716d28c961f,2025-11-27 14:07:06.876,2025-11-27 14:07:06.876,10004,R5wtjjS0Fd,com.sec.android.app.shealth,be814243-9565-4084-abd8-0d091b20cd74,
572e0421-192f-487c-8c9f-c88aa806d8b6,d99cb107-5071-41bf-8754-3c0ed2dcbe45,2025-11-27 15:53:10.204,2025-11-27 15:53:10.204,10004,R5wtjjS0Fd,com.sec.android.app.shealth,72f6eceb-603a-4be9-a280-69762c8c86e4,
df65d0f6-bb26-4677-9c7e-766985ca8f0a,73b91168-48c7-4cb6-807b-2e6cbd90c94c,2025-11-27 16:35:49.585,2025-11-27 16:35:49.585,10004,R5wtjjS0Fd,com.sec.android.app.shealth,10e808b5-7bc8-4edc-8ff7-8602bb328814,
16122247-d470-4cc8-a25d-faaef53c23da,241baf48-9774-4a82-87aa-77e97134b447,2025-11-27 17:23:40.298,2025-11-27 17:23:40.298,10004,R5wtjjS0Fd,com.sec.android.app.shealth,e96c1f23-1ddd-4c69-a4b0-cd114b14d07b,
2782bdd5-e946-4b90-ae46-b577feac0726,a14f59f0-cc01-4b8d-bb40-2ba92c768c59,2025-11-27 18:33:58.971,2025-11-27 18:33:58.971,10004,R5wtjjS0Fd,com.sec.android.app.shealth,9c8b2569-27f3-49c1-afdf-20d155267e7a,
eca54ba7-0c70-4e16-abb1-daa80c35a1c4,19fa58af-a50d-443a-b0c3-31f7674a69c9,2025-11-27 19:27:24.990,2025-11-27 19:27:24.990,10004,R5wtjjS0Fd,com.sec.android.app.shealth,bc89eb4d-9bf3-4f88-848a-104257bb8e73,
3a888a94-5504-4f14-8bda-51815c72ceeb,c3a789dd-0fd7-4278-a24e-f5c8eccb30b8,2025-11-27 20:40:24.864,2025-11-27 20:40:24.864,10004,R5wtjjS0Fd,com.sec.android.app.shealth,290aef20-edc8-403f-bc90-7c309eea2fc3,
