com.samsung.shealth.step_daily_trend,6307003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
c4c95c92-3040-4fb5-9a04-ed5f235c23cd.binning_data.json,2023-08-03 22:29:49.452,2023-08-03 13:32:20.153,com.sec.android.app.shealth,-2,1980,1.2471008,1466.73,77.19,VfS0qUERdZ,com.sec.android.app.shealth,c4c95c92-3040-4fb5-9a04-ed5f235c23cd,1691020800000,
5c8bf7dd-9dbc-4cca-86d9-f702e7a3e394.binning_data.json,2023-08-04 03:31:18.708,2023-08-04 03:31:18.708,com.sec.android.app.shealth,0,1980,1.2471008,1466.73,77.19,R5wtjjS0Fd,com.sec.android.app.shealth,5c8bf7dd-9dbc-4cca-86d9-f702e7a3e394,1691020800000,
9e2ebd3b-a9a4-4c2f-9d71-c23edf9569aa.binning_data.json,2023-08-04 22:59:00.632,2023-08-04 13:05:02.697,com.sec.android.app.shealth,-2,3034,1.3141772,2257.35,122.83,VfS0qUERdZ,com.sec.android.app.shealth,9e2ebd3b-a9a4-4c2f-9d71-c23edf9569aa,1691107200000,
9b59aeb6-b90d-4585-bed2-3509d30cc0da.binning_data.json,2023-08-05 03:55:44.651,2023-08-05 03:55:44.651,com.sec.android.app.shealth,0,3034,1.3141772,2257.35,122.83,R5wtjjS0Fd,com.sec.android.app.shealth,9b59aeb6-b90d-4585-bed2-3509d30cc0da,1691107200000,
2e8adc99-5f54-4839-bb50-015129f4c4c4.binning_data.json,2023-08-06 02:01:26.691,2023-08-05 17:46:56.263,com.sec.android.app.shealth,-2,63,1.117083,46.649998,2.31,VfS0qUERdZ,com.sec.android.app.shealth,2e8adc99-5f54-4839-bb50-015129f4c4c4,1691193600000,
d9501992-a862-4ede-b8d5-6f0a23b5650e.binning_data.json,2023-08-06 03:00:01.712,2023-08-06 03:00:01.712,com.sec.android.app.shealth,0,63,1.117083,46.649998,2.31,R5wtjjS0Fd,com.sec.android.app.shealth,d9501992-a862-4ede-b8d5-6f0a23b5650e,1691193600000,
a64b4dbf-e44c-4480-9cc4-85842efa2e81.binning_data.json,2023-08-06 19:15:01.309,2023-08-06 14:58:45.625,com.sec.android.app.shealth,-2,70,1.1944551,45.590008,3.4600005,VfS0qUERdZ,com.sec.android.app.shealth,a64b4dbf-e44c-4480-9cc4-85842efa2e81,1691280000000,
7e163ca2-6f8a-4340-8942-22c1c8ac1058.binning_data.json,2023-08-07 03:50:30.520,2023-08-07 03:50:30.520,com.sec.android.app.shealth,0,70,1.1944551,45.590008,3.4600005,R5wtjjS0Fd,com.sec.android.app.shealth,7e163ca2-6f8a-4340-8942-22c1c8ac1058,1691280000000,
2e00e02b-95f6-4ace-b4b6-5466ea05b417.binning_data.json,2023-08-07 21:35:01.213,2023-08-07 12:35:01.955,com.sec.android.app.shealth,-2,4331,1.3914775,3288.92,164.33,VfS0qUERdZ,com.sec.android.app.shealth,2e00e02b-95f6-4ace-b4b6-5466ea05b417,1691366400000,
8f6e761b-8a67-4973-9161-4dd426992b95.binning_data.json,2023-08-08 03:00:02.608,2023-08-08 03:00:02.608,com.sec.android.app.shealth,0,4331,1.3914775,3288.92,164.33,R5wtjjS0Fd,com.sec.android.app.shealth,8f6e761b-8a67-4973-9161-4dd426992b95,1691366400000,
390b9345-2ccf-4446-861e-be288c6ce327.binning_data.json,2023-08-08 20:58:03.347,2023-08-08 11:55:02.751,com.sec.android.app.shealth,-2,1864,1.277289,1381.44,72.58,VfS0qUERdZ,com.sec.android.app.shealth,390b9345-2ccf-4446-861e-be288c6ce327,1691452800000,
e819d950-03d8-4c43-90fd-640d98175e4b.binning_data.json,2023-08-09 03:40:51.591,2023-08-09 03:40:51.591,com.sec.android.app.shealth,0,1864,1.277289,1381.44,72.58,R5wtjjS0Fd,com.sec.android.app.shealth,e819d950-03d8-4c43-90fd-640d98175e4b,1691452800000,
8c7b76d2-58cf-4451-88b8-ad956921c150.binning_data.json,2023-08-10 00:14:26.507,2023-08-09 08:29:54.127,com.sec.android.app.shealth,-2,2511,1.3179462,1895.46,95.45,VfS0qUERdZ,com.sec.android.app.shealth,8c7b76d2-58cf-4451-88b8-ad956921c150,1691539200000,
1b07e671-851b-46e3-b152-a52631f2859f.binning_data.json,2023-08-10 04:42:22.941,2023-08-10 04:42:22.941,com.sec.android.app.shealth,0,2511,1.3179462,1895.46,95.45,R5wtjjS0Fd,com.sec.android.app.shealth,1b07e671-851b-46e3-b152-a52631f2859f,1691539200000,
7ab94c7d-a862-4e14-b36c-6f41ce3e7409.binning_data.json,2023-08-10 21:52:24.237,2023-08-10 13:15:01.724,com.sec.android.app.shealth,-2,8991,1.3335233,6797.77,344.3,VfS0qUERdZ,com.sec.android.app.shealth,7ab94c7d-a862-4e14-b36c-6f41ce3e7409,1691625600000,
9d35203f-4934-45b5-a5a9-f7547ba9ff90.binning_data.json,2023-08-11 03:03:44.000,2023-08-11 03:03:44.000,com.sec.android.app.shealth,0,8991,1.3335233,6797.77,344.3,R5wtjjS0Fd,com.sec.android.app.shealth,9d35203f-4934-45b5-a5a9-f7547ba9ff90,1691625600000,
dca26323-867e-4352-9bd0-5ffcb949edc7.binning_data.json,2023-08-11 22:39:59.741,2023-08-11 11:35:00.649,com.sec.android.app.shealth,-2,2281,1.2674776,1686.48,89.72,VfS0qUERdZ,com.sec.android.app.shealth,dca26323-867e-4352-9bd0-5ffcb949edc7,1691712000000,
3bcfcaca-44b8-41ae-9951-7834edb64d68.binning_data.json,2023-08-12 03:24:26.469,2023-08-12 03:24:26.469,com.sec.android.app.shealth,0,2281,1.2674776,1686.48,89.72,R5wtjjS0Fd,com.sec.android.app.shealth,3bcfcaca-44b8-41ae-9951-7834edb64d68,1691712000000,
90dc86c4-c088-4b0b-8c2a-83b0a8fbb47e.binning_data.json,2023-08-12 23:15:02.946,2023-08-12 19:25:42.926,com.sec.android.app.shealth,-2,65,1.0524731,46.51,2.45,VfS0qUERdZ,com.sec.android.app.shealth,90dc86c4-c088-4b0b-8c2a-83b0a8fbb47e,1691798400000,
36bd59e0-a3d2-41a1-a7fc-c607b92af11e.binning_data.json,2023-08-13 03:53:16.629,2023-08-13 03:53:16.629,com.sec.android.app.shealth,0,65,1.0524731,46.51,2.45,R5wtjjS0Fd,com.sec.android.app.shealth,36bd59e0-a3d2-41a1-a7fc-c607b92af11e,1691798400000,
821bc744-2527-445e-8e03-09e583f1484d.binning_data.json,2023-08-13 20:06:53.370,2023-08-13 15:10:19.657,com.sec.android.app.shealth,-2,2490,1.2491268,1855.55,98.229996,VfS0qUERdZ,com.sec.android.app.shealth,821bc744-2527-445e-8e03-09e583f1484d,1691884800000,
4351205b-c0cb-4733-9247-2a120ddb36be.binning_data.json,2023-08-14 03:32:49.418,2023-08-14 03:32:49.418,com.sec.android.app.shealth,0,2490,1.2491268,1855.55,98.229996,R5wtjjS0Fd,com.sec.android.app.shealth,4351205b-c0cb-4733-9247-2a120ddb36be,1691884800000,
0e8e055d-de3d-4706-bfcb-c932231a062f.binning_data.json,2023-08-14 19:34:17.983,2023-08-14 15:35:02.267,com.sec.android.app.shealth,-2,1964,1.2789727,1452.55,77.45,VfS0qUERdZ,com.sec.android.app.shealth,0e8e055d-de3d-4706-bfcb-c932231a062f,1691971200000,
01856203-d5e9-4866-9f80-8b1876c9febd.binning_data.json,2023-08-15 03:49:23.916,2023-08-15 03:49:23.916,com.sec.android.app.shealth,0,1964,1.2789727,1452.55,77.45,R5wtjjS0Fd,com.sec.android.app.shealth,01856203-d5e9-4866-9f80-8b1876c9febd,1691971200000,
84b768a4-83af-41d9-b874-9392a16a62ab.binning_data.json,2023-08-15 20:35:01.598,2023-08-15 13:35:02.315,com.sec.android.app.shealth,-2,6760,1.3532848,5124.14,263.56,VfS0qUERdZ,com.sec.android.app.shealth,84b768a4-83af-41d9-b874-9392a16a62ab,1692057600000,
7bd27c48-e5f4-4c18-a7f6-2ea67111b809.binning_data.json,2023-08-16 04:29:15.330,2023-08-16 04:29:15.330,com.sec.android.app.shealth,0,6760,1.3532848,5124.14,263.56,R5wtjjS0Fd,com.sec.android.app.shealth,7bd27c48-e5f4-4c18-a7f6-2ea67111b809,1692057600000,
09a870cf-cbf8-4a4e-ae28-1e8b97ec0937.binning_data.json,2023-08-16 22:25:50.880,2023-08-16 13:38:23.195,com.sec.android.app.shealth,-2,1698,1.2804906,1273.62,66.31,VfS0qUERdZ,com.sec.android.app.shealth,09a870cf-cbf8-4a4e-ae28-1e8b97ec0937,1692144000000,
a252fb0d-f60d-4017-99d1-24d1a07a47a1.binning_data.json,2023-08-17 03:00:02.659,2023-08-17 03:00:02.659,com.sec.android.app.shealth,0,1698,1.2804906,1273.62,66.31,R5wtjjS0Fd,com.sec.android.app.shealth,a252fb0d-f60d-4017-99d1-24d1a07a47a1,1692144000000,
25549b44-4d84-494e-8238-af582f6f6698.binning_data.json,2023-08-17 17:18:15.943,2023-08-17 11:42:29.144,com.sec.android.app.shealth,-2,4175,1.3071848,3087.43,164.36,VfS0qUERdZ,com.sec.android.app.shealth,25549b44-4d84-494e-8238-af582f6f6698,1692230400000,
30095a1b-d4a5-4e88-8ee8-41a415ab2a5a.binning_data.json,2023-08-18 03:46:26.750,2023-08-18 03:46:26.750,com.sec.android.app.shealth,0,4175,1.3071848,3087.43,164.36,R5wtjjS0Fd,com.sec.android.app.shealth,30095a1b-d4a5-4e88-8ee8-41a415ab2a5a,1692230400000,
99698209-1779-4197-8a79-f6c0b20bc7e8.binning_data.json,2023-08-18 19:37:01.486,2023-08-18 13:15:03.074,com.sec.android.app.shealth,-2,3882,1.2283863,2870.08,152.53,VfS0qUERdZ,com.sec.android.app.shealth,99698209-1779-4197-8a79-f6c0b20bc7e8,1692316800000,
d56f6a9e-8aa2-43ad-92c8-93aebdcf1c46.binning_data.json,2023-08-19 03:07:09.940,2023-08-19 03:07:09.940,com.sec.android.app.shealth,0,3882,1.2283863,2870.08,152.53,R5wtjjS0Fd,com.sec.android.app.shealth,d56f6a9e-8aa2-43ad-92c8-93aebdcf1c46,1692316800000,
71e708fd-03de-4fb9-9686-22462de727ef.binning_data.json,2023-08-19 16:15:01.327,2023-08-19 14:52:37.988,com.sec.android.app.shealth,-2,387,1.2049688,284.66,14.78,VfS0qUERdZ,com.sec.android.app.shealth,71e708fd-03de-4fb9-9686-22462de727ef,1692403200000,
92713966-deb0-42f1-854f-88e93814d5e1.binning_data.json,2023-08-20 03:17:17.470,2023-08-20 03:17:17.470,com.sec.android.app.shealth,0,387,1.2049688,284.66,14.78,R5wtjjS0Fd,com.sec.android.app.shealth,92713966-deb0-42f1-854f-88e93814d5e1,1692403200000,
c1e77fd8-3e5f-4303-a863-e0d0dd1a49c1.binning_data.json,2023-08-20 14:15:11.524,2023-08-20 14:15:11.524,com.sec.android.app.shealth,-2,23,1.1388888,16.76,0.86,VfS0qUERdZ,com.sec.android.app.shealth,c1e77fd8-3e5f-4303-a863-e0d0dd1a49c1,1692489600000,
d4293fea-0d33-483b-b19d-d8097dec940c.binning_data.json,2023-08-21 03:00:01.667,2023-08-21 03:00:01.667,com.sec.android.app.shealth,0,23,1.1388888,16.76,0.86,R5wtjjS0Fd,com.sec.android.app.shealth,d4293fea-0d33-483b-b19d-d8097dec940c,1692489600000,
206ebdd8-1bdf-493a-bc59-1b82a95383d1.binning_data.json,2023-08-21 22:27:02.701,2023-08-21 14:45:02.625,com.sec.android.app.shealth,-2,1622,1.2629199,1200.49,64.0,VfS0qUERdZ,com.sec.android.app.shealth,206ebdd8-1bdf-493a-bc59-1b82a95383d1,1692576000000,
16fcae01-286c-4436-9825-cae4b164b4f0.binning_data.json,2023-08-22 03:09:01.043,2023-08-22 03:09:01.043,com.sec.android.app.shealth,0,1622,1.2629199,1200.49,64.0,R5wtjjS0Fd,com.sec.android.app.shealth,16fcae01-286c-4436-9825-cae4b164b4f0,1692576000000,
e5129013-8107-4b81-bb88-0ae500882f3b.binning_data.json,2023-08-23 00:41:58.238,2023-08-22 13:26:43.647,com.sec.android.app.shealth,-2,47,0.98273015,33.72,1.6899999,VfS0qUERdZ,com.sec.android.app.shealth,e5129013-8107-4b81-bb88-0ae500882f3b,1692662400000,
cc82e130-ce1b-4d80-8f2f-5945158e783b.binning_data.json,2023-08-23 03:28:49.657,2023-08-23 03:28:49.657,com.sec.android.app.shealth,0,47,0.98273015,33.72,1.6899999,R5wtjjS0Fd,com.sec.android.app.shealth,cc82e130-ce1b-4d80-8f2f-5945158e783b,1692662400000,
37bc7c37-7d66-41ce-960c-4143be2a1503.binning_data.json,2023-08-23 23:17:13.353,2023-08-23 11:52:46.711,com.sec.android.app.shealth,-2,5385,1.34164,3998.76,211.08,VfS0qUERdZ,com.sec.android.app.shealth,37bc7c37-7d66-41ce-960c-4143be2a1503,1692748800000,
52ca1aaa-8990-4f57-a781-d6afa78751b9.binning_data.json,2023-08-24 03:00:01.855,2023-08-24 03:00:01.855,com.sec.android.app.shealth,0,5385,1.34164,3998.76,211.08,R5wtjjS0Fd,com.sec.android.app.shealth,52ca1aaa-8990-4f57-a781-d6afa78751b9,1692748800000,
bd5d547b-f7ad-4c46-a776-103903dcf799.binning_data.json,2023-08-24 23:15:43.305,2023-08-24 11:18:57.131,com.sec.android.app.shealth,-2,1588,1.3106889,1188.32,59.73,VfS0qUERdZ,com.sec.android.app.shealth,bd5d547b-f7ad-4c46-a776-103903dcf799,1692835200000,
37424692-0492-4c0b-a374-802b0fe51ca4.binning_data.json,2023-08-25 03:04:52.676,2023-08-25 03:04:52.676,com.sec.android.app.shealth,0,1588,1.3106889,1188.32,59.73,R5wtjjS0Fd,com.sec.android.app.shealth,37424692-0492-4c0b-a374-802b0fe51ca4,1692835200000,
071ce8d2-80b4-49f1-a906-063596383997.binning_data.json,2023-08-25 23:00:24.929,2023-08-25 04:50:41.991,com.sec.android.app.shealth,-2,5916,1.2972435,4377.97,228.61,VfS0qUERdZ,com.sec.android.app.shealth,071ce8d2-80b4-49f1-a906-063596383997,1692921600000,
bbac8290-1a5c-463f-b69e-a681e9a66a63.binning_data.json,2023-08-26 04:58:19.325,2023-08-26 04:58:19.325,com.sec.android.app.shealth,0,5916,1.2972435,4377.97,228.61,R5wtjjS0Fd,com.sec.android.app.shealth,bbac8290-1a5c-463f-b69e-a681e9a66a63,1692921600000,
ed9432bc-65e8-4bd4-8353-fba67180aa86.binning_data.json,2023-08-26 15:49:36.161,2023-08-26 12:35:19.298,com.sec.android.app.shealth,-2,3512,1.3172479,2638.41,127.57,VfS0qUERdZ,com.sec.android.app.shealth,ed9432bc-65e8-4bd4-8353-fba67180aa86,1693008000000,
e333d200-e023-4e91-a98d-a40e3f5cef02.binning_data.json,2023-08-27 04:45:52.220,2023-08-27 04:45:52.220,com.sec.android.app.shealth,0,3512,1.3172479,2638.41,127.57,R5wtjjS0Fd,com.sec.android.app.shealth,e333d200-e023-4e91-a98d-a40e3f5cef02,1693008000000,
1f8cd20c-8163-439c-a9b4-22eebb6b08ba.binning_data.json,2023-08-27 22:25:01.893,2023-08-27 19:07:46.156,com.sec.android.app.shealth,-2,576,1.3150625,431.13998,21.38,VfS0qUERdZ,com.sec.android.app.shealth,1f8cd20c-8163-439c-a9b4-22eebb6b08ba,1693094400000,
fc4a96b9-74ff-4838-8e69-0b5a52285390.binning_data.json,2023-08-28 04:43:58.619,2023-08-28 04:43:58.619,com.sec.android.app.shealth,0,576,1.3150625,431.13998,21.38,R5wtjjS0Fd,com.sec.android.app.shealth,fc4a96b9-74ff-4838-8e69-0b5a52285390,1693094400000,
f246f243-4399-4d29-a0ea-d8f62dd3eb40.binning_data.json,2023-08-28 21:55:02.109,2023-08-28 11:22:19.141,com.sec.android.app.shealth,-2,8410,1.3280777,6312.82,312.11002,VfS0qUERdZ,com.sec.android.app.shealth,f246f243-4399-4d29-a0ea-d8f62dd3eb40,1693180800000,
ca7fa623-5208-42c5-a049-3fb8e0e29117.binning_data.json,2023-08-29 03:51:38.935,2023-08-29 03:51:38.935,com.sec.android.app.shealth,0,8410,1.3280777,6312.82,312.11002,R5wtjjS0Fd,com.sec.android.app.shealth,ca7fa623-5208-42c5-a049-3fb8e0e29117,1693180800000,
347d7ba8-08ea-496a-a558-ef4e89ab7bcb.binning_data.json,2023-08-29 17:03:03.508,2023-08-29 12:22:50.672,com.sec.android.app.shealth,-2,1558,1.285296,1156.41,59.68,VfS0qUERdZ,com.sec.android.app.shealth,347d7ba8-08ea-496a-a558-ef4e89ab7bcb,1693267200000,
82722025-aef3-43f0-8857-0082450957aa.binning_data.json,2023-08-30 03:33:06.741,2023-08-30 03:33:06.741,com.sec.android.app.shealth,0,1558,1.285296,1156.41,59.68,R5wtjjS0Fd,com.sec.android.app.shealth,82722025-aef3-43f0-8857-0082450957aa,1693267200000,
61050497-18ab-4893-9d4f-84205b473f12.binning_data.json,2023-08-30 22:02:12.832,2023-08-30 11:55:02.051,com.sec.android.app.shealth,-2,6977,1.3591497,5254.51,258.73,VfS0qUERdZ,com.sec.android.app.shealth,61050497-18ab-4893-9d4f-84205b473f12,1693353600000,
f847da61-fa16-430a-bdf3-873186981035.binning_data.json,2023-08-31 06:59:13.733,2023-08-31 06:59:13.733,com.sec.android.app.shealth,0,6977,1.3591497,5254.51,258.73,R5wtjjS0Fd,com.sec.android.app.shealth,f847da61-fa16-430a-bdf3-873186981035,1693353600000,
980c7cc5-d4f9-4203-beac-cc3462d9b866.binning_data.json,2023-08-31 22:35:01.756,2023-08-31 13:15:03.325,com.sec.android.app.shealth,-2,1532,1.2591068,1144.52,60.21,VfS0qUERdZ,com.sec.android.app.shealth,980c7cc5-d4f9-4203-beac-cc3462d9b866,1693440000000,
c1518eb4-6b7d-4c53-a0e1-25e9a2c4868c.binning_data.json,2023-09-01 03:00:02.403,2023-09-01 03:00:02.403,com.sec.android.app.shealth,0,1532,1.2591068,1144.52,60.21,R5wtjjS0Fd,com.sec.android.app.shealth,c1518eb4-6b7d-4c53-a0e1-25e9a2c4868c,1693440000000,
028f7829-62f2-4cb6-89c1-089d2ffd8e93.binning_data.json,2023-09-02 01:35:03.840,2023-09-01 11:35:01.880,com.sec.android.app.shealth,-2,3797,1.2500616,2807.5,147.2,VfS0qUERdZ,com.sec.android.app.shealth,028f7829-62f2-4cb6-89c1-089d2ffd8e93,1693526400000,
7e8a9c43-8e61-40fc-8501-b9bd3b7d0e1f.binning_data.json,2023-09-02 03:00:01.895,2023-09-02 03:00:01.895,com.sec.android.app.shealth,0,3797,1.2500616,2807.5,147.2,R5wtjjS0Fd,com.sec.android.app.shealth,7e8a9c43-8e61-40fc-8501-b9bd3b7d0e1f,1693526400000,
5141fc72-2015-4cfe-b410-4645a1b6286d.binning_data.json,2023-09-02 22:55:03.427,2023-09-02 11:35:02.830,com.sec.android.app.shealth,-2,4692,1.3651829,3481.62,173.24,VfS0qUERdZ,com.sec.android.app.shealth,5141fc72-2015-4cfe-b410-4645a1b6286d,1693612800000,
855ab208-fb97-475c-98be-3887867e5af1.binning_data.json,2023-09-03 03:00:01.787,2023-09-03 03:00:01.787,com.sec.android.app.shealth,0,4692,1.3651829,3481.62,173.24,R5wtjjS0Fd,com.sec.android.app.shealth,855ab208-fb97-475c-98be-3887867e5af1,1693612800000,
6e888cfe-7aef-4d2b-9f85-496001f2345b.binning_data.json,2023-09-03 22:15:01.815,2023-09-03 18:35:19.692,com.sec.android.app.shealth,-2,244,1.1392152,178.32,9.2,VfS0qUERdZ,com.sec.android.app.shealth,6e888cfe-7aef-4d2b-9f85-496001f2345b,1693699200000,
384ed1dc-1c5e-4a0a-950b-9e58e7e9624a.binning_data.json,2023-09-04 03:11:27.124,2023-09-04 03:11:27.124,com.sec.android.app.shealth,0,244,1.1392152,178.32,9.2,R5wtjjS0Fd,com.sec.android.app.shealth,384ed1dc-1c5e-4a0a-950b-9e58e7e9624a,1693699200000,
c4f229d0-034a-4c11-99d2-ae1e7fa9a72e.binning_data.json,2023-09-04 18:55:01.989,2023-09-04 13:15:01.854,com.sec.android.app.shealth,-2,1622,1.3199414,1217.45,61.97,VfS0qUERdZ,com.sec.android.app.shealth,c4f229d0-034a-4c11-99d2-ae1e7fa9a72e,1693785600000,
bb564a03-43c3-4d30-986c-8a1b37325836.binning_data.json,2023-09-05 04:51:40.204,2023-09-05 04:51:40.204,com.sec.android.app.shealth,0,1622,1.3199414,1217.45,61.97,R5wtjjS0Fd,com.sec.android.app.shealth,bb564a03-43c3-4d30-986c-8a1b37325836,1693785600000,
86a19c39-08fd-4527-bee0-3f33bb5d56ac.binning_data.json,2023-09-05 20:15:06.311,2023-09-05 13:55:02.741,com.sec.android.app.shealth,-2,4349,1.215587,3214.29,171.6,VfS0qUERdZ,com.sec.android.app.shealth,86a19c39-08fd-4527-bee0-3f33bb5d56ac,1693872000000,
7612b999-d0ac-4e09-9b34-a77faae0d20a.binning_data.json,2023-09-06 03:43:25.696,2023-09-06 03:43:25.696,com.sec.android.app.shealth,0,4349,1.215587,3214.29,171.6,R5wtjjS0Fd,com.sec.android.app.shealth,7612b999-d0ac-4e09-9b34-a77faae0d20a,1693872000000,
8e185bd8-4891-45e0-a744-382a80709271.binning_data.json,2023-09-06 20:49:05.616,2023-09-06 12:35:03.123,com.sec.android.app.shealth,-2,1611,1.245901,1187.08,64.47,VfS0qUERdZ,com.sec.android.app.shealth,8e185bd8-4891-45e0-a744-382a80709271,1693958400000,
bae56cc8-b8e7-4734-8413-44e407a70e50.binning_data.json,2023-09-07 03:00:03.608,2023-09-07 03:00:03.608,com.sec.android.app.shealth,0,1611,1.245901,1187.08,64.47,R5wtjjS0Fd,com.sec.android.app.shealth,bae56cc8-b8e7-4734-8413-44e407a70e50,1693958400000,
28aeb53c-c3d3-4bc1-8968-6110d3053384.binning_data.json,2023-09-07 14:15:03.081,2023-09-07 14:15:03.081,com.sec.android.app.shealth,-2,24,1.4166666,17.02,0.86,VfS0qUERdZ,com.sec.android.app.shealth,28aeb53c-c3d3-4bc1-8968-6110d3053384,1694044800000,
b0ce7807-9619-420f-a7b7-ad82893c86e8.binning_data.json,2023-09-08 04:04:11.209,2023-09-08 04:04:11.209,com.sec.android.app.shealth,0,24,1.4166666,17.02,0.86,R5wtjjS0Fd,com.sec.android.app.shealth,b0ce7807-9619-420f-a7b7-ad82893c86e8,1694044800000,
140fbde6-5ab7-4ade-9ab1-7f02043a9037.binning_data.json,2023-09-08 15:55:02.761,2023-09-08 14:57:32.908,com.sec.android.app.shealth,-2,263,1.1220425,192.51,9.97,VfS0qUERdZ,com.sec.android.app.shealth,140fbde6-5ab7-4ade-9ab1-7f02043a9037,1694131200000,
2b01347d-3fb1-48ce-ac07-62b79f69a422.binning_data.json,2023-09-09 06:39:38.881,2023-09-09 06:39:38.881,com.sec.android.app.shealth,0,263,1.1220425,192.51,9.97,R5wtjjS0Fd,com.sec.android.app.shealth,2b01347d-3fb1-48ce-ac07-62b79f69a422,1694131200000,
c86864c4-b49f-490c-89f1-94013a779c24.binning_data.json,2023-09-10 00:12:42.414,2023-09-09 12:35:02.477,com.sec.android.app.shealth,-2,1935,1.1816475,1430.94,73.86,VfS0qUERdZ,com.sec.android.app.shealth,c86864c4-b49f-490c-89f1-94013a779c24,1694217600000,
fa3167a8-ad4a-4d3a-95a2-604dc293d1c2.binning_data.json,2023-09-10 03:00:04.502,2023-09-10 03:00:04.502,com.sec.android.app.shealth,0,1935,1.1816475,1430.94,73.86,R5wtjjS0Fd,com.sec.android.app.shealth,fa3167a8-ad4a-4d3a-95a2-604dc293d1c2,1694217600000,
e3b371cd-b6cf-43b2-a13d-3671113d4859.binning_data.json,2023-09-10 22:15:02.757,2023-09-10 14:18:25.914,com.sec.android.app.shealth,-2,96,1.1507596,68.21,3.6100001,VfS0qUERdZ,com.sec.android.app.shealth,e3b371cd-b6cf-43b2-a13d-3671113d4859,1694304000000,
eac23765-7f9c-4d98-9ab0-af4fe6237284.binning_data.json,2023-09-11 04:18:40.294,2023-09-11 04:18:40.294,com.sec.android.app.shealth,0,96,1.1507596,68.21,3.6100001,R5wtjjS0Fd,com.sec.android.app.shealth,eac23765-7f9c-4d98-9ab0-af4fe6237284,1694304000000,
d2b9b770-9967-4526-8d5a-1cb1a137a997.binning_data.json,2023-09-11 22:15:02.670,2023-09-11 12:28:11.427,com.sec.android.app.shealth,-2,2034,1.1687585,1496.59,79.95,VfS0qUERdZ,com.sec.android.app.shealth,d2b9b770-9967-4526-8d5a-1cb1a137a997,1694390400000,
56f20be3-e0bf-4ede-99b3-d5c7e4979f37.binning_data.json,2023-09-12 03:53:14.871,2023-09-12 03:53:14.871,com.sec.android.app.shealth,0,2034,1.1687585,1496.59,79.95,R5wtjjS0Fd,com.sec.android.app.shealth,56f20be3-e0bf-4ede-99b3-d5c7e4979f37,1694390400000,
47bb477e-83f1-444c-8536-c41f92ce3736.binning_data.json,2023-09-12 22:14:20.801,2023-09-12 11:35:02.568,com.sec.android.app.shealth,-2,266,1.0514224,192.12,10.0199995,VfS0qUERdZ,com.sec.android.app.shealth,47bb477e-83f1-444c-8536-c41f92ce3736,1694476800000,
673ac3a8-0b6d-41cd-a923-7552298811a9.binning_data.json,2023-09-13 03:35:52.032,2023-09-13 03:35:52.032,com.sec.android.app.shealth,0,266,1.0514224,192.12,10.0199995,R5wtjjS0Fd,com.sec.android.app.shealth,673ac3a8-0b6d-41cd-a923-7552298811a9,1694476800000,
cc75ea39-01eb-4f6a-991e-bf61d4189162.binning_data.json,2023-09-13 16:05:51.400,2023-09-13 12:30:30.968,com.sec.android.app.shealth,-2,5964,1.2659459,4444.56,235.73999,VfS0qUERdZ,com.sec.android.app.shealth,cc75ea39-01eb-4f6a-991e-bf61d4189162,1694563200000,
9981cb6b-6763-43d9-8074-78741aa740d5.binning_data.json,2023-09-14 06:34:49.856,2023-09-14 06:34:49.856,com.sec.android.app.shealth,0,5964,1.2659459,4444.56,235.73999,R5wtjjS0Fd,com.sec.android.app.shealth,9981cb6b-6763-43d9-8074-78741aa740d5,1694563200000,
a155c8c8-cb5c-44ac-8e9c-eb2a972d81f4.binning_data.json,2023-09-14 22:55:02.351,2023-09-14 13:52:22.243,com.sec.android.app.shealth,-2,1655,1.2303591,1220.94,65.62,VfS0qUERdZ,com.sec.android.app.shealth,a155c8c8-cb5c-44ac-8e9c-eb2a972d81f4,1694649600000,
8b0c5acc-d8ee-4407-b567-021a2d995d95.binning_data.json,2023-09-15 03:00:02.180,2023-09-15 03:00:02.180,com.sec.android.app.shealth,0,1655,1.2303591,1220.94,65.62,R5wtjjS0Fd,com.sec.android.app.shealth,8b0c5acc-d8ee-4407-b567-021a2d995d95,1694649600000,
efeafcc7-44a8-4138-bd3a-4abf943953dc.binning_data.json,2023-09-15 16:45:51.325,2023-09-15 04:49:14.522,com.sec.android.app.shealth,-2,4032,1.2680001,3006.96,156.12,VfS0qUERdZ,com.sec.android.app.shealth,efeafcc7-44a8-4138-bd3a-4abf943953dc,1694736000000,
241ab408-aaeb-401f-add1-fe8db6ca31ab.binning_data.json,2023-09-16 03:00:01.789,2023-09-16 03:00:01.789,com.sec.android.app.shealth,0,4032,1.2680001,3006.96,156.12,R5wtjjS0Fd,com.sec.android.app.shealth,241ab408-aaeb-401f-add1-fe8db6ca31ab,1694736000000,
35e4e3db-4721-4e32-a55d-b639cf5af256.binning_data.json,2023-09-17 20:55:06.252,2023-09-17 10:15:02.369,com.sec.android.app.shealth,-2,2636,1.2154244,1943.79,101.01,VfS0qUERdZ,com.sec.android.app.shealth,35e4e3db-4721-4e32-a55d-b639cf5af256,1694908800000,
