com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2026-01-18 03:00:00.309,,2026-01-18 12:43:59.318,2026-01-18 12:43:59.318,,,1.0,a78a820b-f0c3-4523-b8bb-e1252386c167.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-18 12:43:23.000,a78a820b-f0c3-4523-b8bb-e1252386c167,
2026-01-19 03:00:01.205,,2026-01-19 22:43:07.589,2026-01-19 22:43:07.589,,,1.0,2bb31312-79c6-4e21-9b6f-3ca3c2887520.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-19 22:41:56.001,2bb31312-79c6-4e21-9b6f-3ca3c2887520,
2026-01-21 03:00:00.814,,2026-01-21 11:05:59.017,2026-01-21 11:05:59.017,,,1.0,cbb4c2da-0486-495d-a1a4-3f995d61f304.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-21 11:05:23.000,cbb4c2da-0486-495d-a1a4-3f995d61f304,
2026-01-22 03:00:01.079,,2026-01-22 15:23:35.909,2026-01-22 15:23:35.909,,,1.0,534ddb43-5e2c-4d44-88f5-69e8fc47c540.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-22 15:23:19.000,534ddb43-5e2c-4d44-88f5-69e8fc47c540,
2026-01-22 15:23:17.790,,2026-01-23 01:44:07.105,2026-01-23 01:44:07.105,,,1.0,d831a094-6729-4cc7-b6bd-1bd762678d2d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-23 01:42:55.000,d831a094-6729-4cc7-b6bd-1bd762678d2d,
2026-01-23 03:00:00.289,,2026-01-23 14:38:29.842,2026-01-23 14:38:29.842,,,1.0,a8f3c5bd-3706-42db-a8ed-eadf7f976711.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-23 14:36:39.001,a8f3c5bd-3706-42db-a8ed-eadf7f976711,
2026-01-23 14:36:39.000,,2026-01-23 14:44:50.385,2026-01-23 14:44:50.385,,,1.0,c6d6fd56-c856-4d57-aa12-7743589eba2a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-23 14:40:09.000,c6d6fd56-c856-4d57-aa12-7743589eba2a,
2026-01-23 14:40:09.000,,2026-01-23 18:33:21.522,2026-01-23 18:33:21.522,,,1.0,57780f09-8662-4f7b-8cad-5676fc97711b.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-23 18:27:30.999,57780f09-8662-4f7b-8cad-5676fc97711b,
2026-01-24 03:00:00.669,,2026-01-24 18:40:06.322,2026-01-24 18:40:06.322,,,1.0,1e8eb7cf-26b8-4378-8688-2e7044841571.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-24 18:38:14.001,1e8eb7cf-26b8-4378-8688-2e7044841571,
2026-01-25 03:00:00.000,,2026-01-25 15:07:53.200,2026-01-25 15:07:53.200,,,1.0,0db3bddb-791d-4ccc-955f-be4a9d5ea219.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-25 15:04:32.000,0db3bddb-791d-4ccc-955f-be4a9d5ea219,
2026-01-25 15:04:31.999,,2026-01-25 16:49:38.855,2026-01-25 16:49:38.855,,,1.0,c7c950e9-254b-48ee-b3a3-5350572aa58e.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-25 16:47:12.999,c7c950e9-254b-48ee-b3a3-5350572aa58e,
2026-01-26 03:00:00.000,,2026-01-26 16:11:25.405,2026-01-26 16:11:25.405,,,1.0,927dbebc-4646-446d-865c-0f1decd2fe43.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-26 16:09:10.999,927dbebc-4646-446d-865c-0f1decd2fe43,
2026-01-26 16:09:10.999,,2026-01-26 18:43:34.175,2026-01-26 18:43:34.175,,,1.0,2f89baf1-9ecb-43fb-a9e0-a823b6d0759e.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-26 18:39:57.999,2f89baf1-9ecb-43fb-a9e0-a823b6d0759e,
2026-01-26 18:39:56.950,,2026-01-27 00:34:12.223,2026-01-27 00:34:12.223,,,1.0,ccfb8f00-0d0a-40cc-b5c2-25df9cb30c78.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-27 00:33:50.999,ccfb8f00-0d0a-40cc-b5c2-25df9cb30c78,
2026-01-27 03:00:00.228,,2026-01-27 14:10:57.975,2026-01-27 14:10:57.975,,,1.0,f90c4d94-1afd-4210-b923-56307fb1213e.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-27 14:09:39.000,f90c4d94-1afd-4210-b923-56307fb1213e,
2026-01-27 14:09:39.000,,2026-01-27 18:46:50.407,2026-01-27 18:46:50.407,,,1.0,f96574ec-c570-4e97-9067-f9e224b2a17c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-27 18:46:08.000,f96574ec-c570-4e97-9067-f9e224b2a17c,
2026-01-27 18:46:08.656,,2026-01-28 01:18:51.555,2026-01-28 01:18:51.555,,,1.0,c6f533e1-5dcf-466c-b181-4bc0ead74753.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-28 01:18:32.000,c6f533e1-5dcf-466c-b181-4bc0ead74753,
2026-01-28 03:00:00.000,,2026-01-28 11:37:47.944,2026-01-28 11:37:47.944,,,1.0,2a966e38-aa3c-404f-9aab-d65d208a6501.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-28 11:28:00.000,2a966e38-aa3c-404f-9aab-d65d208a6501,
2026-01-31 03:00:00.000,,2026-01-31 11:27:57.682,2026-01-31 11:27:57.682,,,1.0,248d0a8c-f1b7-4351-9bc1-108e4e2e3455.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-31 11:26:07.000,248d0a8c-f1b7-4351-9bc1-108e4e2e3455,
2026-01-31 11:25:59.663,,2026-01-31 20:03:10.678,2026-01-31 20:03:10.678,,,1.0,126bdee7-3c46-4d5f-b4e0-8b9b868995b2.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-31 20:02:44.000,126bdee7-3c46-4d5f-b4e0-8b9b868995b2,
2026-02-01 03:00:00.000,,2026-02-01 13:22:17.652,2026-02-01 13:22:17.652,,,1.0,1f6b2fee-b63b-47ab-9b36-a8e560a8155f.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-01 13:21:14.000,1f6b2fee-b63b-47ab-9b36-a8e560a8155f,
2026-02-01 13:21:14.000,,2026-02-01 13:25:11.583,2026-02-01 13:25:11.583,,,1.0,9ce5107e-1b49-4c75-946d-e801fdda8c94.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-01 13:23:06.000,9ce5107e-1b49-4c75-946d-e801fdda8c94,
2026-02-01 13:23:06.000,,2026-02-01 13:26:47.300,2026-02-01 13:26:47.300,,,1.0,88e2fd03-5a87-4e97-81b9-b7b6c01c6ac9.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-01 13:25:13.000,88e2fd03-5a87-4e97-81b9-b7b6c01c6ac9,
2026-02-01 13:25:13.000,,2026-02-01 13:42:05.849,2026-02-01 13:42:05.712,,,3.0,71ef0106-0dd8-40ca-b28c-356d47a281a3.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-01 13:41:17.000,71ef0106-0dd8-40ca-b28c-356d47a281a3,
2026-02-01 13:41:17.000,,2026-02-01 13:48:32.016,2026-02-01 13:48:31.819,,,2.0,d87c17bd-5de4-48d9-b437-0f6f6bc9005b.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-01 13:44:08.999,d87c17bd-5de4-48d9-b437-0f6f6bc9005b,
2026-02-02 03:00:00.000,,2026-02-03 00:54:43.248,2026-02-03 00:54:43.248,,,1.0,03425747-5c8e-4aab-a82c-92350ba69022.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-03 00:53:05.000,03425747-5c8e-4aab-a82c-92350ba69022,
2026-02-03 03:00:00.000,,2026-02-03 11:20:10.316,2026-02-03 11:20:10.316,,,1.0,defa8edf-282d-48ff-a57f-7eb8ff2ec182.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-03 11:13:37.000,defa8edf-282d-48ff-a57f-7eb8ff2ec182,
2026-02-03 11:13:33.455,,2026-02-03 13:22:04.527,2026-02-03 13:22:04.527,,,1.0,f4ed7e7e-02af-4515-a543-666c9f811ecc.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-03 13:21:22.999,f4ed7e7e-02af-4515-a543-666c9f811ecc,
2026-02-03 13:21:18.839,,2026-02-03 21:17:20.660,2026-02-03 21:17:20.660,,,1.0,90f2504e-8c0c-4667-8628-b8f4873f75eb.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-03 21:17:06.000,90f2504e-8c0c-4667-8628-b8f4873f75eb,
2026-02-04 03:00:00.311,,2026-02-04 09:04:02.754,2026-02-04 09:04:02.754,,,1.0,115427df-46c9-428e-84c2-240d54551eb7.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-04 09:01:36.000,115427df-46c9-428e-84c2-240d54551eb7,
2026-02-04 09:01:19.668,,2026-02-04 18:14:39.796,2026-02-04 18:14:39.796,,,1.0,8896c2f9-5260-4409-9994-af6eca703f41.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-04 18:14:04.000,8896c2f9-5260-4409-9994-af6eca703f41,
2026-02-04 18:13:56.172,,2026-02-04 19:15:09.901,2026-02-04 19:15:09.901,,,1.0,8d6bbacb-082b-46f3-8642-c6e7579582cf.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-04 19:13:47.999,8d6bbacb-082b-46f3-8642-c6e7579582cf,
2026-02-05 03:00:00.000,,2026-02-05 14:13:13.735,2026-02-05 14:13:13.735,,,1.0,f36cb1bb-6ad0-4d88-b6df-db34fc48ed3a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-05 14:11:51.000,f36cb1bb-6ad0-4d88-b6df-db34fc48ed3a,
2026-02-06 03:00:00.000,,2026-02-06 13:01:21.779,2026-02-06 13:01:21.779,,,1.0,09ea0a99-b0d2-4a53-8701-736bb4574171.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-02-06 12:57:52.000,09ea0a99-b0d2-4a53-8701-736bb4574171,
